Genome ID	Genome Name	Organism Name	NCBI Taxon ID	Genome Status	Strain	Serovar	Biovar	Pathovar	MLST	Other Typing	Culture Collection	Type Strain	Completion Date	Publication	BioProject Accession	BioSample Accession	Assembly Accession	SRA Accession	GenBank Accessions	RefSeq Accessions	Sequencing Centers	Sequencing Status	Sequencing Platform	Sequencing Depth	Assembly Method	Chromosomes	Plasmids	Contigs	Genome Length	GC Content	PATRIC CDS	RefSeq CDS	Isolation Site	Isolation Source	Isolation Comments	Collection Date	Isolation Country	Geographic Location	Latitude	Longitude	Altitude	Depth	Other Environmental	Host Name	Host Gender	Host Age	Host Health	Body Sample Site	Body Sample Subsite	Other Clinical	AntiMicrobial Resistance	AntiMicrobial Resistance Evidence	Gram Stain	Cell Shape	Motility	Sporulation	Temperature Range	Optimal Temperature	Salinity	Oxygen Requirement	Habitat	Disease	Comments	Additional Metadata	Coarse Consistency	Fine Consistency	Checkm Completeness	Checkm Contamination	Genome Quality Flags	Genome Quality	Date Inserted	Date Modified
1304.173	Streptococcus salivarius strain NCTC 8618		1304	Complete	NCTC 8618						NCTC 8618	Yes	2014-11-19T00:00:00Z		PRJNA266841	SAMN03174835	GCF_000785515.1		CP009913	NZ_CP009913.1	University of Otago		Sanger dideoxy sequencing; 454;	26x	Newbler v. 2.3; MIRA v. 4.0	1		1	2188923	40.15	2015	1887		Oral cavity		1986	United Kingdom	United Kingdom															Positive	Cocci	No		Mesophilic	37C		Facultative	HostAssociated		Streptococcus salivarius NCTC 8618 (ATCC 7073) is the type strain of the species. The strain also exhibits antibacterial (bacteriocin) activity in vitro. The goal of this study is not only to sequence the type strain but also to reveal its bacteriocin repertoire.	sample_type:Cell culture	99.7	99.2	99.5	1.4		Good	2016-01-17T15:41:03.654Z	2016-01-17T15:41:03.654Z
388919.9	Streptococcus sanguinis SK36	Streptococcus sanguinis SK36	388919	Complete	SK36								2007-02-09T00:00:00Z	17277061	PRJNA13942	SAMN02604299	GCA_000014205.1		CP000387	NC_009009	Virginia Commonwealth University	complete				1		1	2388435	43.4	2263	2270		human dental plaque	isolated from human dental plaque in 1980 and is virulent in a rat model	1980								Human, Homo sapiens									+	Coccus	No	No	Mesophilic	-		Facultative	Host-associated	Endocarditis	Streptococcus sanguinis strain SK36. This strain was isolated from human dental plaque in 1980 and is virulent in a rat model.		100	100	99.8	2.1		Good	2014-12-08T22:13:36.224Z	2015-03-16T03:17:09.594Z
1305.15	Streptococcus sanguinis strain 2908		1305	Complete	2908								2015-06-13T00:00:00Z		PRJEB7884	SAMEA3207422	GCA_001078705.1		CDMW01000000		IMPERIAL COLLEGE LONDON							1	2308610	43.33	2294	2230		human throat	isolated from a human throat swab in 1975	1974	Norway	Norway						Human, Homo sapiens																			Streptococcus sanguinis strain 2908 was isolated from a human throat swab in 1975. It was shown to exhibit twitching motility, a hallmark of bacteria expressing retractable type IV pili (Tfp). It is also naturally competent for DNA transformation and has thus been chosen as a Gram-positive model to study Tfp biology.		99.3	99	99.3	1.1		Good	2016-01-17T16:20:56.908Z	2016-01-17T16:20:56.908Z
469609.3	Streptococcus sp. 2_1_36FAA																																																																							
1759399.3	Streptococcus sp. A12		1759399	Complete	A12								2016-03-11T00:00:00Z	26826230	PRJNA302800	SAMN04287214	GCF_001587175.1	SRR2984661	CP013651	NZ_CP013651.1	University of Florida		PacBio	100	HGAP.3 v. 1	1		1	1874337	42.21	1799	1730		supragingival plaque from caries-free child	isolated from a human plaque sample capable of inhibiting Streptococcus mutans	2013	United States	USA: Florida						Human, Homo sapiens														C					A highly arginolytic strain of Streptococci that was isolated from a human plaque sample capable of inhibiting Streptococcus mutans.	sample_type:whole organism	99.2	98.7	98.3	0.5		Good	2016-03-18T15:36:06.381Z	2016-03-18T15:36:06.381Z
1702171.3	Streptococcus sp. FDAARGOS_146		1702171	Complete	FDAARGOS_146	Group F					FDA:FDAARGOS_146		2015-12-21T00:00:00Z		PRJNA231221	SAMN03996291	GCF_001471735.1	SRR2820664,SRR2820665	LOSA01000000		US Food and Drug Administration		Pacbio	26.939x	HGAP3 v. Oct 2014			1	1930235	38.09	1919	1725		Vaginal swab		30-Mar-2014	United States	USA: DC						Human, Homo sapiens	female	20Y	Vaginitis NOS																FDA, in collaboration with the National Center for Biotechnology Information (NCBI), the Department of Defense (DoD) and the Institute for Genome Sciences at the University of Maryland, established a publicly available, well-curated reference database (FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences; BioProject 231221) of regulatory-grade-quality sequences from diverse infectious microorganisms. This database, which is still growing, comprises data collected from multiple collaborators. Diagnostic test manufacturers develop sequence-based tests to identify infectious agents and/or to detect resistance or virulence markers; will use this database to advance their development programs and to support the regulatory science review of such tests. This work will facilitate the development of these tests, which are aimed at improving patient outcomes. Continued success of the database and adoption by the community is contingent on populating and curating the database, which in turn will support development of guidance and standards for clinical use of this technology. Discussions held at a relating public workshop on advancing regulatory science for high throughput sequencing devices for microbial identification and detection of antimicrobial resistance markers were essential to establish the safety and effectiveness of these devices.	collected_by:Children's National Hospital;isolate:not applicable	99.8	99	97.9	1		Good	2016-01-31T10:56:26.399Z	2016-01-31T10:56:26.399Z
1316409.3	Streptococcus sp. HSISB1	Streptococcus sp. HSISB1	1316409	Complete	HSISB1								2013-08-19T00:00:00Z		PRJNA196122	SAMN02471222	GCA_000448625.1		CM002131.1	-	Top Institute Food and Nutrition (TIFN)	WGS	454; Illumina HiSeq	602.0x	Celera Assembler v. 6.1; SSPACE v. 1.1	1		1	1906877	37.2	2173	2160		ileostomy effluent evening sample obtained from a 79 year-old male ileostomist plated on Mitis-salivarius agar		2010	Netherlands	Netherlands						Human, Homo sapiens									Positive								HostAssociated		Specific aspects of the environmental interaction-potential and the metabolic capacity of small-intestinal Streptococcus strains was investigated through analysis of their genome sequences. Furthermore, the genomes enabled the comparison with other streptococci from other niches, allowing the identification of genetic targets for strain-specific PCR-based detection in intestinal samples from different individuals.;many frameshifted proteins		99.2	92.2	98.1	18.6		Good	2014-12-08T22:13:36.977Z	2015-03-16T03:17:09.594Z
1316408.3	Streptococcus sp. HSISM1	Streptococcus sp. HSISM1	1316408	Complete	HSISM1								2013-08-19T00:00:00Z		PRJNA196120	SAMN02471220	GCA_000448565.1		CM002128.1	-	Top Institute Food and Nutrition (TIFN)	WGS	454; Illumina HiSeq	472.0x	Celera Assembler v. 6.1; SSPACE v. 1.1	1		1	2334592	41.4	2261	2226		ileostomy effluent evening sample obtained from a 79 year-old male ileostomist plated on Mitis-salivarius agar		2010	Netherlands	Netherlands						Human, Homo sapiens									Positive								HostAssociated		Specific aspects of the environmental interaction-potential and the metabolic capacity of small-intestinal Streptococcus strains was investigated through analysis of their genome sequences. Furthermore, the genomes enabled the comparison with other streptococci from other niches, allowing the identification of genetic targets for strain-specific PCR-based detection in intestinal samples from different individuals.;many frameshifted proteins		98.8	96.9	97.3	7.4		Good	2014-12-08T22:13:36.987Z	2015-03-16T03:17:09.594Z
1316410.3	Streptococcus sp. HSISS1	Streptococcus sp. HSISS1	1316410	Complete	HSISS1								2013-08-19T00:00:00Z		PRJNA196124	SAMN02471216	GCA_000448645.1		CM002132.1	-	Top Institute Food and Nutrition (TIFN)	WGS	454; Illumina HiSeq	496.0x	Celera Assembler v. 6.1; SSPACE v. 1.1	1		1	2128142	40.1	1961	1939		ileostomy effluent evening sample obtained from a 79 year-old male ileostomist plated on Mitis-salivarius agar		2010	Netherlands	Netherlands						Human, Homo sapiens									Positive								HostAssociated		Specific aspects of the environmental interaction-potential and the metabolic capacity of small-intestinal Streptococcus strains was investigated through analysis of their genome sequences. Furthermore, the genomes enabled the comparison with other streptococci from other niches, allowing the identification of genetic targets for strain-specific PCR-based detection in intestinal samples from different individuals.;many frameshifted proteins		99.3	97.9	99.3	4		Good	2014-12-08T22:13:36.999Z	2015-03-16T03:17:09.594Z
1316411.3	Streptococcus sp. HSISS2	Streptococcus sp. HSISS2	1316411	Complete	HSISS2								2013-08-19T00:00:00Z		PRJNA196125	SAMN02471217	GCA_000448665.1		CM002133.1	-	Top Institute Food and Nutrition (TIFN)	WGS	454; Illumina HiSeq	551.0x	Celera Assembler v. 6.1; SSPACE v. 1.1	1		1	2360910	39.8	2294	2247		ileostomy effluent evening sample obtained from a 79 year-old male ileostomist plated on Mitis-salivarius agar		2010	Netherlands	Netherlands						Human, Homo sapiens									Positive								HostAssociated		Specific aspects of the environmental interaction-potential and the metabolic capacity of small-intestinal Streptococcus strains was investigated through analysis of their genome sequences. Furthermore, the genomes enabled the comparison with other streptococci from other niches, allowing the identification of genetic targets for strain-specific PCR-based detection in intestinal samples from different individuals.;many frameshifted proteins		97.2	92.2	94.7	14.3		Good	2014-12-08T22:13:37.009Z	2015-03-16T03:17:09.594Z
1316412.3	Streptococcus sp. HSISS3	Streptococcus sp. HSISS3	1316412	Complete	HSISS3								2013-08-19T00:00:00Z		PRJNA196126	SAMN02471218	GCA_000448605.1		CM002130.1	-	Top Institute Food and Nutrition (TIFN)	WGS	454; Illumina HiSeq	540.0x	Celera Assembler v. 6.1; SSPACE v. 1.1	1		1	2399857	39.3	2273	2230		ileostomy effluent evening sample obtained from a 79 year-old male ileostomist plated on Mitis-salivarius agar		2010	Netherlands	Netherlands						Human, Homo sapiens									Positive								HostAssociated		Specific aspects of the environmental interaction-potential and the metabolic capacity of small-intestinal Streptococcus strains was investigated through analysis of their genome sequences. Furthermore, the genomes enabled the comparison with other streptococci from other niches, allowing the identification of genetic targets for strain-specific PCR-based detection in intestinal samples from different individuals.;many frameshifted proteins		99	97	98.6	7.3		Good	2014-12-08T22:13:37.020Z	2015-03-16T03:17:09.594Z
1156431.3	Streptococcus sp. I-G2	Streptococcus sp. I-G2	1156431	Complete	I-G2						 		2013-10-24T00:00:00Z		PRJNA214027	SAMN02299294	GCA_000479335.1		CP006805.1	NC_022584.1	Kyung Hee University	complete	ABI 3730; 454 GS FLX Titanium plus;	>1000x	gsAssembler v. 2.6; CLCgenomics workbench	1		1	1992567	42.1	1867	1834		ileal fluid		2011	South Korea	South Korea						Human, Homo sapiens				ileal fluid					Positive	Cocci	No		Mesophilic			Facultative	HostAssociated		Genome analysis of Streptococcus sp. I-G2.		98.5	98.2	97.3	1.9		Good	2014-12-08T22:13:37.040Z	2015-03-16T03:17:09.594Z
1156433.3	Streptococcus sp. I-P16	Streptococcus sp. I-P16	1156433	Complete	I-P16						 		2013-10-24T00:00:00Z		PRJNA214028	SAMN02343234	GCA_000479315.1		CP006776.1	NC_022582.1	Kyung Hee University	complete	ABI 3730; 454 GS FLX Titanium plus;	>1000X	gsAssembler v. 2.6; CLCgenomics workbench	1		1	2023580	42.1	1950	1896		ileal fluid		2011	South Korea	South Korea						Human, Homo sapiens				ileal fluid					Positive	Cocci	No		Mesophilic			Facultative	HostAssociated		Genome analysis of Streptococcus sp. I-P16		98.7	98.3	97.9	1.7		Good	2014-12-08T22:13:37.049Z	2015-03-16T03:17:09.594Z
712633.3	Streptococcus sp. oral taxon 431		712633	Complete	F0610 (5-114)								2016-02-09T00:00:00Z		PRJNA282954	SAMN04435859	GCF_001553685.1		CP014264	NZ_CP014264.1	The Forsyth Institute		PacBio	249x	SMRT Analysis RS_HGAP_Assembly.2 v.	1		1	2177905	39.65	2055	1989				02-Oct-2014	United States	USA: Bethesda, MD					env_biome:Human oral cavity	Human, Homo sapiens	male	30												C					Forsyth oral bacterial genomes		99.7	99.5	99.8	0.7		Good	2016-03-01T16:30:59.937Z	2016-03-01T16:30:59.937Z
1419814.3	Streptococcus sp. VT 162		1419814	Complete	VT 162								2014-05-12T00:00:00Z	-	PRJNA227244	SAMN02401018	GCA_000688775.1		CP007628.1	-	Institute of Human Microbiology LLC		Illumina	345X	Velvet v. 1.2.10	1		1	2045418	41.1	2022	1935		saliva of patient with ALL	isolated from saliva of patient with ALL in remission									Human, Homo sapiens			ALL																This strain is isolated from saliva of patient with ALL in remission.;missing tRNA genes		99.6	99.4	99.8	0.4		Good	2014-12-08T22:50:15.609Z	2015-03-16T03:17:09.594Z
391295.8	Streptococcus suis 05ZYH33	Streptococcus suis 05ZYH33	391295	Complete	05ZYH33				MLST.Streptococcus_suis.945				2007-04-24T00:00:00Z	17375201	PRJNA17153	SAMN02603018	GCA_000014305.1		CP000407	NC_009442	Chinese Academy of Sciences	complete				1		1	2096309	41.1	2155	2186																					+	Coccus	No	No	Mesophilic	37	Non-halophilic	Facultative	Multiple	Meningitis;Endocarditis;Septicemia;Arthritis	Streptococcus suis strain 05ZYH33. Streptococcus suis strain 05ZYH33 will be used for comparative genomics.;many frameshifted proteins		99.6	96.7	100	10.8		Good	2014-12-08T22:13:37.161Z	2015-03-16T03:17:09.594Z
1214179.4	Streptococcus suis 6407		1214179	Complete	6407	4			MLST.Streptococcus_suis.54				2014-09-09T00:00:00Z	25125641	PRJNA254762	SAMN02905150	GCF_000732355.1		CP008921	NZ_CP008921.1	China Animal Health and Epidemiology Center		Illumina	81	SOAPdenovo v. 2.1	1		1	2292360	40.98	2312	2064		pig			Denmark	Denmark						Pig, Sus scrofa																			Complete Genome Sequence of Streptococcus suis Serotype 4 Reference Strain 6407		99.7	99.5	100			Good	2016-01-17T15:37:58.350Z	2016-01-17T15:37:58.350Z
391296.8	Streptococcus suis 98HAH33	Streptococcus suis 98HAH33	391296	Complete	98HAH33								2007-04-24T00:00:00Z	17375201	PRJNA17155	SAMN02603019	GCA_000014325.1		CP000408	NC_009443	Chinese Academy of Sciences	complete				1		1	2095698	41.1	2151	2185																					+	Coccus	No	No	Mesophilic	37	Non-halophilic	Facultative	Specialized	Meningitis;Endocarditis;Septicemia;Arthritis	Streptococcus suis strain 98HAH33. Streptococcus suis strain 98HAH33 will be used for comparative genomics.;many frameshifted proteins		99.7	98.7	100	8.3		Good	2014-12-08T22:13:37.425Z	2015-03-16T03:17:09.594Z
993512.3	Streptococcus suis A7	Streptococcus suis A7	993512	Complete	A7				MLST.Streptococcus_suis.7				2011-11-01T00:00:00Z	22026465	PRJNA63483	SAMN02603318	GCA_000233575.1		CP002570	NC_017622.1	Huazhong Agricultural University|Beijing Institute of Genomics	unfinished				1		1	2038409	41.25	1955	1974																										-					This strain will be used for comparative analysis		99.6	99.1	100	3		Good	2014-12-08T22:13:37.433Z	2015-03-16T03:17:09.594Z
568814.3	Streptococcus suis BM407	Streptococcus suis BM407	568814	Complete	BM407				MLST.Streptococcus_suis.1				2009-07-07T00:00:00Z	19603075	PRJNA32237	SAMEA2272697	GCA_000026745.1		FM252032,FM252033	NC_012926,NC_012923	The Wellcome Trust Sanger Institute	complete				1	1	2	2170808	41	2064	1947		clinical isolate	Streptococcus suis BM407 is a human clinical isolate									Human, Homo sapiens									+	Coccus	No	No	Mesophilic	-		Facultative	Multiple	Meningitis;Arthritis;Pneumonia	Streptococcus suis BM407. Streptococcus suis BM407 is a human clinical isolate and will be used for comparative analysis with other S. suis strains.		99.6	99.5	100			Good	2014-12-08T22:13:37.441Z	2015-03-16T03:17:09.594Z
1004952.3	Streptococcus suis D12	Streptococcus suis D12	1004952	Complete	D12				MLST.Streptococcus_suis.619				2011-10-25T00:00:00Z		PRJNA65469	SAMN02603322	GCA_000231905.1		CP002644	NC_017621.1	Huazhong Agricultural University|Beijing Institute of Genomics, Chinese Academy of Sciences	unfinished				1		1	2183059	41.32	2118	2078																										-					Project description not provided		99.3	98.7	100	1.5		Good	2014-12-08T22:13:37.450Z	2015-03-16T03:17:09.594Z
1005042.3	Streptococcus suis D9	Streptococcus suis D9	1005042	Complete	D9				MLST.Streptococcus_suis.29				2011-10-25T00:00:00Z		PRJNA65435	SAMN02603321	GCA_000231885.1		CP002641	NC_017620.1	Huazhong Agricultural University|Beijing Institute of Genomics, Chinese Academy of Sciences	unfinished				1		1	2177656	40.99	2137	2074																										-					Source DNA available from Pan Hu (hupan8712@gmail.com) at Huazhong Agricultural University.		99.5	98.4	100	3.3		Good	2014-12-08T22:13:37.458Z	2015-03-16T03:17:09.594Z
423211.3	Streptococcus suis GZ1	Streptococcus suis GZ1	423211	Complete	GZ1				MLST.Streptococcus_suis.1				2010-03-30T00:00:00Z	19016627	PRJNA18737	SAMN02603644	GCA_000018185.1		CP000837	NC_017617.1	National Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Control and Prevention	complete				1		1	2038034	41.4	1955	1978																					+	Coccus	No	No	Mesophilic	37	Non-halophilic	Facultative	Host-associated	Meningitis;Arthritis;Pneumonia	Streptococcus suis GZ1.This strain is being sequenced for comparative genome analysis.		99.6	99.1	100	5.2		Good	2014-12-08T22:13:37.476Z	2015-03-16T03:17:09.594Z
945704.3	Streptococcus suis JS14	Streptococcus suis JS14	945704	Complete	JS14				MLST.Streptococcus_suis.7				2011-01-20T00:00:00Z	21398551	PRJNA61797	SAMN02603326	GCA_000186405.1		CP002465	NC_017618.1	Huazhong Agricultural University, Wuhan, China|Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing, China	complete				1		1	2137435	41.22	2092	2066																										-					Streptococcus suis JS14.This strain will be used for comparative genome analysis.		99.4	99	100	0.8		Good	2014-12-08T22:13:37.486Z	2015-03-16T03:17:09.594Z
218494.6	Streptococcus suis P1/7	Streptococcus suis P1/7	218494	Complete	P1/7	serovar 2			MLST.Streptococcus_suis.1				2009-07-07T00:00:00Z		PRJNA352	SAMEA3138299	GCA_000091905.1		AM946016	NC_012925	Wellcome Trust Sanger Institute	complete				1		1	2007491	40	1907	1824																					+	Coccus	No	No	Mesophilic	37	Non-halophilic	Facultative	Multiple	Meningitis;Endocarditis;Septicemia;Arthritis	Streptococcus suis strain P1/7. This strain is a serotype 2 strain which produces suilysin. Suilysin is believed to be an important virulence factor for Streptococcus suis infection. 		99.6	99.6	100			Good	2014-12-08T22:13:37.506Z	2015-03-16T03:17:09.594Z
1184252.3	Streptococcus suis S735	Streptococcus suis S735	1184252	Complete	S735	serovar 2			MLST.Streptococcus_suis.1				2012-09-04T00:00:00Z		PRJNA163139	SAMN02604110	GCA_000294495.1		CP003736.1	NC_018526.1	Universite Laval	complete	Illumina	32.0x	Celera assembler v. 6.1	1		1	1980887	41.4	1900	1882																															Streptococcus suis serotype 2 Strain S735. 		99.4	99	100	0.8		Good	2014-12-08T22:13:37.600Z	2015-03-16T03:17:09.594Z
1246365.4	Streptococcus suis SC070731	Streptococcus suis SC070731	1246365	Complete	SC070731				MLST.Streptococcus_suis.7		 		2013-03-06T00:00:00Z		PRJNA178071	SAMN02603632	GCA_000344765.1		CP003922.1	NC_020526.1	Nanjing Agricultural University	complete				1		1	2138568	41.2	2073	1933												Pig, Sus scrofa																		Meningitis	We sequenced and assembled a new strain of Streptococcus suis which can cause pig meningitis, in order to study which feature of this genomic cause the phenotype.		99.4	99	100			Good	2014-12-08T22:13:37.608Z	2015-03-16T03:17:09.594Z
568813.3	Streptococcus suis SC84	Streptococcus suis SC84	568813	Complete	SC84				MLST.Streptococcus_suis.7				2009-07-07T00:00:00Z		PRJNA32239	SAMEA2272312	GCA_000026725.1		FM252031	NC_012924	Sanger Institute|The Wellcome Trust Sanger Institute	complete				1		1	2095898	41.1	1987	1898		clinical isolate	Streptococcus suis SC84 is a human clinical isolate									Human, Homo sapiens									+	Coccus	No	No	Mesophilic	-		Facultative	Multiple	Meningitis;Arthritis;Pneumonia	Streptococcus suis SC84. Streptococcus suis SC84 is a human clinical isolate and will be used for comparative analysis with other S. suis strains.		99.6	99.6	100			Good	2014-12-08T22:13:37.617Z	2015-03-16T03:17:09.594Z
1005041.3	Streptococcus suis SS12	Streptococcus suis SS12	1005041	Complete	SS12				MLST.Streptococcus_suis.1				2011-10-25T00:00:00Z		PRJNA65433	SAMN02603320	GCA_000231865.1		CP002640	NC_017619.1	Huazhong Agricultural University|Beijing Institute of Genomics, Chinese Academy of Sciences	unfinished				1		1	2096866	41.24	2031	2079																										-					Source DNA available from Pan Hu (hupan8712@gmail.com) at Huazhong Agricultural University.		99.3	99	100			Good	2014-12-08T22:13:37.626Z	2015-03-16T03:17:09.594Z
1004951.3	Streptococcus suis ST1	Streptococcus suis ST1	1004951	Complete	ST1				MLST.Streptococcus_suis.13				2011-10-25T00:00:00Z		PRJNA65471	SAMN02603323	GCA_000231925.1		CP002651	NC_017950.1	Huazhong Agricultural University|Beijing Institute of Genomics, Chinese Academy of Sciences	unfinished				1		1	2034321	41.42	2019	1987																										-					Project description not provided		99.7	99	100	2.3		Good	2014-12-08T22:13:37.636Z	2015-03-16T03:17:09.594Z
1007064.3	Streptococcus suis ST3	Streptococcus suis ST3	1007064	Complete	ST3				MLST.Streptococcus_suis.35				2011-04-19T00:00:00Z		PRJNA65245	SAMN02603319	GCA_000204625.1		CP002633	NC_015433	Huazhong Agricultural University|Beijing Institute of Genomics, Chinese Academy of Sciences	complete				1		1	2028815	41.3	1995	1952																										-					This strain will be used for comparative analysis.		99.5	99.2	100			Good	2014-12-08T22:13:37.644Z	2015-03-16T03:17:09.594Z
1307.466	Streptococcus suis strain NSUI002		1307	Complete	NSUI002	2			MLST.Streptococcus_suis.28				2015-08-21T00:00:00Z		PRJNA283547	SAMN03652427	GCF_001272635.1		CP011419	NZ_CP011419.1	Public Health Ontario		PacBio SMRT	146x	HGAP v. 2; Celera Assembler v. 7.0; Quiver	1		1	2255345	41.09	2301	2131				May-2008	Canada	Canada						Pig, Sus scrofa														C					Streptococcus suis serotype 2 sequence type 28 Canadian strain NSUI002	collected_by:Universite de Montreal	99.6	99.4	100			Good	2016-01-17T17:03:57.843Z	2016-01-17T17:03:57.843Z
1307.62	Streptococcus suis strain NSUI060		1307	Complete	NSUI060	2							2016-02-25T00:00:00Z		PRJNA298205	SAMN04156190	GCF_001572685.1	SRR2891639	CP012911,CP012912,CP012913	NZ_CP012911.1,NZ_CP012912.1,NZ_CP012913.1	Public Health Ontario		PacBio	146X	HGAP v. 2 and Celera v. 7.0	1	2	3	2302206	41.12	2392	2185				Mar-2008	Canada	Canada						Pig, Sus scrofa			Meningitis											C					A closed reference of a Streptococcus suis serotpye 2 sequence type 25	collected_by:University of Montreal	99.6	99.3	100			Good	2016-03-18T07:09:54.697Z	2016-03-18T07:09:54.697Z
1307.476	Streptococcus suis strain ZY05719		1307	Complete	ZY05719	serovar s			MLST.Streptococcus_suis.7				2015-05-07T00:00:00Z		PRJNA242223	SAMN02691834	GCF_000993745.1		CP007497	NZ_CP007497.1	Nanjing Agricultural University					1		1	2094898	41.11	2055	1926		Ziyang City		19-Jul-2005	China	China: Ziyang City, Sichuan Province						Pig, Sus scrofa			meningitis																Streptococcus suis(SS) is an important swine pathogen. Among the 33 described serotypes, serotype 2 (SS2) is an important zoonotic agent responsible for great economic losses and public health worldwide. It can cause a diverse range of diseases, such as meningitis, septicemia, arthritis, pneumonia, endocarditis and streptococcal toxic shock-like syndrome. In the summer of 2005, a human S. suis outbreak occurred in Ziyang City, China which had lead to 38 human death. Patients showed symptoms with acute onset, high fever accompanied by headache and systemic poisoning, severe toxic shock, meningitis, etc. Until now, the precise pathogenic mechanisms were still unclear, more work was needed. As one of representative SS2 isolates in the big outbreak, the sequencing could provide knowledge for further understanding in the pathogenic mechanism of this pathogen.	isolate:diseased pig;collected_by:Zhangwei	99.6	99.3	100			Good	2016-01-17T15:58:23.519Z	2016-01-17T15:58:23.519Z
1340847.3	Streptococcus suis T15	Streptococcus suis T15	1340847	Complete	T15				MLST.Streptococcus_suis.19		 		2013-11-01T00:00:00Z		PRJNA206218	SAMN02603633	GCA_000494895.1		CP006246.1	NC_022665.1	Nanjing Agricultural University	complete	454 GS FLX Titanium; ABI3700 (gap	60X	Newbler v. 2.5.3	1		1	2240234	41	2196	2190																															Streptococcus suis study.		99.3	99	100			Good	2014-12-08T22:13:37.653Z	2015-03-16T03:17:09.594Z
1276647.3	Streptococcus suis TL13	Streptococcus suis TL13	1276647	Complete	TL13				MLST.Streptococcus_suis.664				2013-05-13T00:00:00Z		PRJNA171404	SAMN02603120	GCA_000390245.1		CP003993.1	NC_021213.1	China animal health and epidemiology center	complete	Complete Genomics; Solexa	154X	Lasergene v. 7	1		1	2038146	41.3	1978	1939					China	China						Pig, Sus scrofa									Positive										Streptococcus suis Genome Sequencing.		99.2	98.7	100			Good	2014-12-08T22:13:37.662Z	2015-03-16T03:17:09.594Z
1380773.3	Streptococcus suis YB51	Streptococcus suis YB51	1380773	Complete	YB51	serovar 3			MLST.Streptococcus_suis.35		 		2013-09-27T00:00:00Z	24179118	PRJNA213888	SAMN02603121	GCA_000471985.1		CP006645.1	NC_022516.1	China Animal Health and Epidemiology Center	complete	Solexa	150X	Lasergene v. 7	1		1	2043655	41.3	2012	2012												Pig, Sus scrofa																			Complete Genome Sequence of Streptococcus suis Serotype 3 Strain YB51		99.4	98.9	100	1.6		Good	2014-12-08T22:13:37.671Z	2015-03-16T03:17:09.594Z
1408178.4	Streptococcus thermophilus ASCC 1275		1408178	Complete	ASCC 1275				MLST.Streptococcus_thermophilus.1,MLST.Streptococcus_thermophilus_2.66				2014-06-06T00:00:00Z	24827399	PRJNA222865	SAMN02770279	GCA_000698885.1		CP006819.1	NZ_CP006819.1	The University of Hong Kong		454	39x	Newbler v. version 2.3	1		1	1845495	39.1	2029	1700					Australia	Australia: Werribee, Victoria																									Streptococcus thermophilus ASCC 1275 is a high EPS-producing dairy starter.		99.7	98.8	99	4.6		Good	2014-12-08T22:42:03.446Z	2015-03-16T03:17:09.594Z
299768.6	Streptococcus thermophilus CNRZ1066	Streptococcus thermophilus CNRZ1066	299768	Complete	CNRZ1066				MLST.Streptococcus_thermophilus_2.109				2004-11-16T00:00:00Z	15543133	PRJNA13163	SAMN02603344	GCA_000011845.1		CP000024	NC_006449	Institut National de la Recherche Agronomique (INRA)	complete				1		1	1796226	39.1	2008	1915		yogurt	isolated from yogurt in France		France	France															+	Coccus	No	No	Thermophilic	45		Anaerobic	Multiple		Streptococcus thermophilus strain CNRZ1066. This strain was isolated from yogurt in France.		99.9	99.5	99	3.7		Good	2014-12-08T22:13:38.024Z	2015-03-16T03:17:09.594Z
1051074.3	Streptococcus thermophilus JIM 8232	Streptococcus thermophilus JIM 8232	1051074	Complete	JIM 8232				MLST.Streptococcus_thermophilus.2,MLST.Streptococcus_thermophilus_2.110				2011-07-04T00:00:00Z		PRJNA68521	SAMEA2272807	GCA_000253395.1		FR875178.1	NC_017581.1	Institut National de la Recherche Agronomique (INRA)	complete				1		1	1929905	38.9	2047	2145																															This strain will be used for comparative analysis.		99.6	98.7	98.8	2.2		Good	2014-12-08T22:13:38.047Z	2015-03-16T03:17:09.594Z
322159.8	Streptococcus thermophilus LMD-9	Streptococcus thermophilus LMD-9	322159	Complete	LMD-9				MLST.Streptococcus_thermophilus.8,MLST.Streptococcus_thermophilus_2.91				2006-10-13T00:00:00Z	17030793	PRJNA13773	SAMN02598313	GCA_000014485.1		CP000419,CP000420,CP000421	NC_008532,NC_008500,NC_008501	DOE Joint Genome Institute/Fidelity Systems	complete				1	2	3	1864178	39.1	2056	1716																					+	Coccus	No	No	Mesophilic	37	Non-halophilic	Facultative	Multiple		Streptococcus thermophilus LMD-9 .This strain is one of the fermenters used in the production of yogurt and mozzarella cheese. Its use has increased significantly in the last two decades as a result of the tremendous increase in consumption of these products. The combined economic value of yogurt and mozzarella is nearly $5 billion annually. The dairy industry is in the process of improving the industrial strains to be insensitive to bacteriophage, have stable fermentation characteristics, and produce consistent consumer products.  This organism also has an important role as a probiotic, alleviating symptoms of lactose intolerance and other gastrointestinal disorders.		99.9	99.1	99	4.2		Good	2014-12-08T22:13:38.056Z	2015-03-16T03:17:09.594Z
